104:11:11|T|LMP|The old Earth is sure pretty.
104:11:17|C|Irw|Orion, bring battery 3 on at minus 5.
104:11:24|T|LMP|Roger; copy.  - pull me right up under my - little - .
104:11:50|T|LMP|Okay. 05:36, John. Everything looks great.  Hey, Casper. How do you read? Over.  - .
104:12:10|T|CDR|Okay. Five minutes, Landing Radar breaker is going closed.
104:12:16|T|LMP|Batt 3 is On.
104:12:17|T|CDR|Altitude Transmitter is 3.4, almost; Velocity Transmitter is 3.82.
104:12:29|C|Irw|Say again the reading on the velocity, John.
104:12:31|T|CDR|Okay; Altitude Transmitter.  3.8.
104:12:39|C|Irw|Roger. Copy 3.4 and 3.8.
104:12:44|T|CDR|Correct.
104:13:09|C|Irw|Orion, you're Go for PDI.
104:13:14|T|CDR|Roger, Go for PDI.  Okay. Pro for the final trim.
104:13:23|T|LMP|Pro.  Looks better than it did. Go ahead. Enter.
104:13:31|T|CDR|Enter.
104:13:35|T|LMP|Go. My watch is set and wound.
104:14:05|T|CDR|It checks.
104:14:07|T|LMP|About a second off here.
104:14:11|T|LMP|Okay. Stand by for 2 minutes, John.
104:14:15|T|CDR|Roger.
104:15:12|T|CDR|Okay; good.
104:15:16|T|LMP|Starting at about 10 miles, it looks like.  -
104:15:24|T|CDR|Okay, 2 minutes. Master Arm, On.
104:15:29|T|CDR|Two minutes; Master Arm's On. Two lights, Houston.
104:15:31|C|Irw|Roger. Copy, two lights.
104:15:33|T|LMP|PGNS in Mode Select. 367 is in. Next thing is at 30 seconds, John.  Turn the page.
104:16:08|T|LMP|Hey, Jim. You want us to turn the ranging back on?
104:16:13|C|Irw|Negative.
104:16:16|T|LMP|Okay. We're in Voice Backup.
104:16:21|C|Irw|Roger.
104:16:38|T|LMP|50 seconds.
104:16:48|T|LMP|Okay.  At 30, we hit Engine Arm. 30 seconds, Engine Arm goes to Descent, then we ullage.
104:16:56|T|CDR|<a href="https://www.hq.nasa.gov/alsj/a16/../dsky_lm.jpg" title="image" target="alsj">DSKY</a>'s blank.
104:16:58|T|LMP|Pro. Five
104:17:00|T|CDR|Okay.
104:17:01|T|LMP|Engine Arm, Descent.
104:17:02|T|CDR|Arm is Descent. Altitude light and Velocity light.
104:17:05|T|LMP|Okay. If no ullage, plus-X.
104:17:07|T|CDR|Okay.
104:17:14|T|LMP|If no ignition, just Start Pushbutton if we get ullage.
104:17:19|T|LMP|Ullage -
104:17:20|T|CDR|Auto ullage.
104:17:23|T|LM Crew|Pro.
104:17:28|T|LMP|Okay. Engine Start.
104:17:29|T|CDR|Engine Start. Descent Engine Command Override is on.
104:17:32|T|LMP|Stick your throttle in min.
104:17:35|C|Irw|Roger. We copy.
104:17:36|T|CDR|All right.
104:17:39|T|LMP|Descent Engine Command Override; Master Arm, Off.
104:17:42|T|CDR|Master Arm is coming Off.
104:17:45|T|LMP|Stand by for throttle up; thrust-to-weight is okay.
104:17:49|T|CDR|22, 23, 24, 25, 26 -
104:17:53|T|LM Crew|Throttle up!
104:17:54|T|CDR|On time!
104:17:55|T|LMP|Feel that beauty come on!
104:17:56|C|Irw|Roger; we copy.
104:17:57|T|LMP|Okay, thrust-to-weight is good.  66,000 feet. They were right on.
104:18:18|T|LMP|We're looking at a minute. Hey, Jim; at pitchover, do you want me to go Aft omni or stay Forward?.
104:18:26|C|Irw|Stay Forward and you've got a Go at 1 .
104:18:31|T|CDR|Roger.
104:18:32|T|LMP|Okay, we're way high, John; we got to get down. Way high on the <a href="https://www.hq.nasa.gov/alsj/a16/../apollo.glossary.html#H-Dot" target="alsj">H-dot</a>.
104:18:36|T|CDR|All right. Just a minute, Charlie. Down to 45 already.
104:18:55|T|LMP|Systems look good. Passing 1:30 .
104:18:58|C|Irw|Okay, Orion. I have a 169 for you -
104:19:00|T|LMP|Double H-dot, almost.
104:19:01|T|CDR|Yep.
104:19:03|T|LM Crew|Go ahead.
104:19:05|C|Irw|Plus 00800.
104:19:12|T|LMP|Plus 00800.  - hundred feet.  -
104:19:17|C|Irw|And you've a Go for enter -
104:19:18|T|LMP|-
104:19:20|T|LMP|Excuse me, John.
104:19:21|T|CDR|Okay, that's entered. It's entered.
104:19:27|C|Irw|And you're Go at 2.
104:19:28|T|LMP|Passing two minutes.
104:19:30|T|CDR|Really looking good.
104:19:31|T|LMP|Okay. We're going to have to yaw out here at 3.  Might take that out when we get - .
104:19:47|T|LMP|AGS and PGNS are tracking right on, Jim!
104:19:49|C|Irw|Roger.
104:19:50|T|LMP|Within a tenth of a foot a second.
104:19:52|C|Irw|Roger.
104:20:05|T|LMP|At 3 minutes, propellants.  Pressures are holding good in the DPS .
104:20:20|T|CDR|- oxidizer pressure looks good.
104:20:24|C|Irw|Orion, you're Go at 3.
104:20:26|T|LMP|3.
104:20:27|T|CDR|Roger; Go at 3.
104:20:31|T|LMP|I'll check the ED batteries one more time.
104:20:41|T|LMP|And they're still 37 volts, Jim.
104:20:43|C|Irw|Roger; we copy.
104:20:45|T|CDR|Velocity light's out, Charlie.
104:20:46|T|LMP|Okay. Wrong transmitter, probably.
104:20:52|T|LMP|We got a - .  Watch it now.
104:20:57|T|LMP|Locked on at - thousand - way.
104:20:59|T|CDR|cutting out, Charlie.
104:21:02|T|LMP|I say, there's no way to get the Altitude light at this height.   minutes -
104:21:26|C|Irw|Orion, you're Go at 4.
104:21:28|T|LMP|We're 50,000 .
104:21:30|T|CDR|Look at that! Altitude and Velocity lights are out at 50k!
104:21:34|T|LMP|Isn't that amazing? Copy that, Houston?
104:21:38|C|Irw|We copy.
104:21:40|T|CDR|Look at that data, Houston. When do you want to accept it?
104:21:48|C|Irw|Okay, you have a Go to accept.
104:21:56|T|LMP|Okay. It's in.
104:21:59|C|Irw|Roger.
104:22:28|T|LMP|At 5 minutes. Coming in like gangbusters.
104:22:32|C|Irw|Orion, you're Go at 5.
104:22:39|T|CDR|Roger.
104:22:51|T|LMP|39,000. Hey, look at that. 136 feet difference now. - radar.
104:23:06|C|Irw|AGS is tracking about 1000 high.
104:23:10|T|CDR|Rog. We'll get there.
104:23:14|T|LMP|Six minutes, we should be at 32,000 - .
104:23:16|T|CDR|35 .
104:23:16|T|LMP|Not quite back on profile, but almost.
104:23:17|T|CDR|-
104:23:24|C|Irw|Orion, you're Go at 6.
104:23:26|T|LMP|45 percent . Right on.
104:23:27|T|CDR|Roger.
104:23:28|T|LMP|Right on.  Okay. At 6:30, should be at 30,000.
104:23:58|T|LMP|Mark it, 32,000. Looking pretty. Okay. Looking good, John.  Sun angle's getting down there.
104:24:15|C|Irw|Throttle down 7 plus 23.
104:24:16|T|LMP|AGS and PGNS H-Dot are right on.
104:24:20|T|LMP|-
104:24:22|T|CDR|Understand, 7:23.
104:24:23|C|Irw|Roger.  And you're Go at 7.
104:24:27|T|LMP|Seven minutes. Mark it. Seven minutes.  Rog, go. 104 down, 28,000 altitude.  still about 1000 high, looks like.
104:24:37|T|CDR|Well, it's starting to look pretty good.
104:24:39|T|LMP|Yeah. 223. Setting up ready -  the AGS ready at 14k. Then I do a 360 and then turn the camera on.  breaker is in.
104:24:54|T|CDR|Throttle down. Right on time.
104:25:00|C|Irw|Roger.
104:25:01|T|LMP|It was right on time, wasn't it?
104:25:03|T|CDR|Yep.
104:25:05|T|LMP|How are you reading, Jim?
104:25:07|C|Irw|Loud and clear.
104:25:11|T|LMP|Okay. You were clipping a little bit, John.
104:25:13|T|CDR|Okay.
104:25:22|T|LMP|21,000  Coming up on 8 minutes.
104:25:25|C|Irw|Orion, you're Go at 8.
104:25:27|T|CDR|I can see the landing site from here, Charlie.
104:25:28|T|LMP|Amazing. Okay. Go at 8. John's got a visual.
104:25:33|C|Irw|We copy.
104:25:34|T|LMP|130 . We're right on, John. Right back on profile.  How does it look, to you?
104:25:50|T|CDR|We're right in there.
104:25:52|T|LMP|Okay, standing by to update the <a href="https://www.hq.nasa.gov/alsj/a16/../tnD7990LM_AGS.html" target="alsj">AGS</a>. Had a little roll steering here.
104:25:59|C|Irw|Monitor Descent 1.
104:26:03|T|CDR|Roger. Descent 1.
104:26:09|T|LMP|Okay, Jim. We got about a 3-degree roll command in.
104:26:12|C|Irw|Roger.
104:26:29|C|Irw|Go at 9.
104:26:30|T|LMP|Okay. We're out of 12,000, John. Go at 9. Coming down at 182 , a little steep.  Okay, we're going to be right on. It's just about right on, maybe 10 feet . 10,000 feet. Stand by. Okay, P64, at 8200. Pro.
104:26:55|T|CDR|Pitchover.
104:26:56|T|LMP|Pitchover. Hey, there it is. Gator, Lone Star. Right on!
104:27:00|T|CDR|Call me the things, Charlie.
104:27:01|T|LMP|Okay. 40 - 38 degrees.
104:27:02|T|CDR|Okay.
104:27:06|T|CDR|Okay.
104:27:12|C|Irw|Orion, you're Go for landing.
104:27:16|T|LMP|Okay, 4000 feet, -
104:27:17|T|CDR|Okay. Go for landing.
104:27:19|T|LMP|- 42 <a href="https://www.hq.nasa.gov/alsj/a16/../apollo.glossary.html#LPD" target="alsj">LPD</a>. Okay, 3900 feet.
104:27:26|T|LMP|Okay. It's in. Okay, 42 - 41 LPD. 3000 feet on profile.
104:27:31|T|CDR|Okay. There's - We're coming right down. It's going to be a little past - .
104:27:39|T|LMP|41 LPD.
104:27:42|T|CDR|Okay. A little more to the left .
104:27:43|T|LMP|2000 feet; 60 . On profile.
104:27:44|T|CDR|Okay.
104:27:51|T|LMP|Okay, 42 LPD. Couple of more in.
104:27:56|T|LMP|1400 feet, 44 down. Looking good. Okay, out of a 1000 feet. Right on profile. 54 LPD; dropping out the bottom now. 800 feet, 30 down.
104:28:13|T|CDR|Okay, Houston. We're going to be just a little long -
104:28:15|C|Irw|Roger.
104:28:16|T|CDR|- but we're just now abeam of Double Spot.
104:28:22|C|Irw|Copy.
104:28:24|T|LMP|Okay, 23 . 22 down at 500 feet.
104:28:25|T|CDR|Okay.
104:28:29|T|LMP|Some big blocks over here to the left, John.  Okay, 300 feet, 15 down.
104:28:33|T|CDR|Okay. Okay.  take over, Charlie.
104:28:45|T|LMP|Okay, 200 feet, 11 down. Give me a couple of clicks up.
104:28:52|T|LMP|Okay, 5 down at 130 feet, 2 forward.
104:28:54|T|CDR|Okay.
104:28:59|T|LMP|- . Drifting. Okay, looking good. Perfect place over here, John, a couple of big boulders. Not too bad.
104:29:22|T|LMP|Okay, 2 down. Stand by for contact. Come on, let her down. You leveled off.  Let her on down. Okay, 7 - 6 percent . Plenty fat.
104:29:36|T|LMP|Contact! Stop.  Boom.
104:29:40|T|LMP|Pro. Engine Arm.  Wow!!! - man! Look at that!
104:29:43|T|CDR|Pro. Engine Arm. Descent Engine Command Override.
104:29:46|T|LMP|Okay, 413. It's in. Check the APS .
104:29:52|T|CDR|Well, we don't have to walk far to pick up rocks, Houston. We're among them!
104:29:57|T|LMP|Open, close, open, close.
104:30:00|T|LMP|Old Orion is finally here, Houston. Fantastic!
104:30:12|C|Irw|Sounds great.
104:30:13|T|CDR|I can look right out to the left and see -
104:30:15|C|Irw|Let's go Aft omni, Orion.
104:30:19|T|CDR|- Double Spot. And we're about -
104:30:21|T|LMP|Okay, you got it.
104:30:22|C|Irw|That's better.
104:30:23|T|CDR|Okay. We're forward and to the north of Double Spot. I would guess about 200 meters to the north and maybe 150 meters to the west.
104:30:40|T|CDR|It's not flatlands, though, Houston.
104:30:42|C|Irw|Roger. I copy 200 meters north -
104:30:43|T|LMP|- attitude is super, though.
104:30:44|C|Irw|- of Double Spot and about 150 meters west.
104:30:58|T|LMP|That's good. Ascent pressures look good. Okay, Ascent Helium Monitor, cycle; I did. O2 Ascent -
104:31:05|T|CDR|-
104:31:16|T|CDR|I better go easy on this Landing Radar circuit breaker, huh?
104:31:19|T|LMP|Yeah, don't - Okay, that's the right one. Okay; camera's off. Ha, ha! Hey, it sure ain't flat, John. Wow! There's that ridge to the north.
104:31:33|T|CDR|Yep. Sure is.
104:31:35|T|LMP|All we got to do is jump out the hatch and we got plenty of rocks.
104:31:38|T|CDR|Houston, boy, it sure looks like you could make - I see Crown Crater from here; I can see Ray Crater from here. Not a - Boy!
104:31:49|T|LMP|I almost had apoplexy, that Program alarm, and that's your radar breaker.
104:31:54|T|CDR|Charlie's about had -  Charlie's got nothing but a ridge to look at.
104:31:59|C|Irw|Sounds beautiful, John. Wish I were there.
104:32:02|T|LMP|There's a ridge out in front  There's a ridge out in front of us, too, John.
104:32:07|T|CDR|Yeah. There's a ridge in front of us, one to the side of us, and my guess is that we're in a subdued old crater that's got a lot more craters .
104:32:16|C|Irw|Roger. We copy.
104:32:18|T|CDR|What a neat place.
104:32:21|T|LMP|Okay, Jim, this ridge in front of us does look like a subdued crater and it may be the raised rim about 50 meters in front of us, about, oh, 4 or 5 meters tall. About 30 or 40 percent of the surface is covered with boulders that are maybe half a meter in size. On out in front of us and to the right, where we landed, there were -
104:32:45|T|CDR|Wait a minute, Charlie.  We gonna stay, Houston?
104:32:48|C|Irw|Stand by.  Everything's looking okay up to this point, John. We'll give you a final word here shortly.
104:33:14|T|CDR|Okay. We were coming down pretty good until I hit the Stop button, and then it fell out. You know, the engine stopped.
104:33:22|C|Irw|I know exactly what you mean.
104:33:29|T|CDR|It's really nice to have your shadow out there; that's a good help. It's a good altitude gouge .
104:33:37|T|LMP|John, that was super.  <a href="https://www.hq.nasa.gov/alsj/a16/../tnD7990LM_AGS.html" target="alsj">AGS</a> is updated. That's in. Batteries all looking good, EPS is looking good. Ascent quantities are looking -
104:33:58|T|CDR|The way these blocks are laid in here, out my window, I'd guess they come from South Ray. There's some biggies out there. We've got, right out in front of us about 100 meters, at my 10:30 position , I've got one that must be 3 meters across.
104:34:17|C|Irw|Orion, you're stay for T-1.
104:34:22|T|CDR|Understand.
104:34:23|T|LMP|Okay, stay for T-1. P68, John, and I'll get the AGS going. 414 plus 2 is in, 400 to 4.
104:34:40|T|LMP|Hey, Jim, hats off and a case of beer to FIDO . I'll tell you, that targeting was just beautiful.
104:34:46|T|CDR|Boy! You guys just started us right in there.  That was superb!
104:35:53|C|Irw|Very good.
104:35:02|T|CDR|- where it says we are. I believe it.
104:35:05|T|LMP|Okay, Jim, our Noun 43s are minus 896 -
104:35:08|C|Irw|We have them, Charlie.
104:35:10|T|LMP|- plus 1552.  Okay;  Engine Stop, Reset.
104:35:14|T|CDR|Okay; Engine Stop, Reset.
104:35:16|T|LMP|Okay. Pro.
104:35:17|T|CDR|Pro.
104:35:18|T|LMP|Call P12.
104:35:24|T|CDR|Go on in there, Charlie.
104:35:27|T|LMP|Okay.  Tig time for T-2 is 104 plus 42 plus 16.64. Pro.
104:35:52|T|LMP|Those numbers are good.
104:35:53|T|CDR|Those numbers are good?
104:35:54|T|LMP|Yep.
104:35:55|T|CDR|Outstanding.  Pro. It's Auto.
104:36:01|T|LMP|Auto.
104:36:03|T|CDR|Pro.
104:36:09|T|LMP|Okay; &quot;PGNS Mode Control, Noun 33&quot;, you got. 6 minutes, we're counting down.
104:36:16|T|CDR|Boy, this is really a nice place! Feel that one-sixth g, Charlie.
104:36:20|T|LMP|My restraint harness has got me anchored.
104:36:24|T|CDR|Oh, that's what the trouble is.
104:36:29|T|LMP|Okay, the AGS is set, 410. Standing by.  John, that was a sup!  It's just about level , we're not going to have a bit of trouble getting out -
104:36:57|T|CDR|Yeah, it's going to be neat. But it sure is not - It's not a smooth - It's not that FS smooth, Houston.
104:37:08|C|Irw|Say again, John.
104:37:12|T|CDR|It's not that FS smooth; we're in the middle of a block field.
104:37:16|C|Irw|Roger; we copy.
104:37:17|T|LMP|There's Crown Crater up there .
104:37:22|T|CDR|- little blocks. We may have squashed a few.
104:37:29|T|LMP|And, Jim, we got Crown Crater out John's left window about 9 o'clock.
104:37:34|C|Irw|Roger.
104:37:37|T|CDR|And just looking at it from here, I don't think the Rover's going to have any trouble going up that hill.
104:37:41|C|Irw|Glad to hear that.
104:37:45|T|CDR|I could be wrong. Slopes tend to fool you.
104:37:48|T|LMP|It looked good going North Ray, too. There were some big blocks on the rim but not - The track just looked good.
104:37:54|T|CDR|It looked good, huh?
104:37:55|T|LMP|Yeah. Uh-huh.
104:38:24|T|LMP|-
104:38:25|T|CDR|Turn on the water for a second, Charlie.
104:38:27|T|LMP|Okay, that's a good idea.
104:38:50|T|LMP|That shadow is not as long as I thought it was going to be. It looks like we're right on top of the ground.
104:39:00|T|CDR|Yeah, we didn't drop very far.
104:39:15|T|CDR|Man, we got a lot of rocks, that's for sure.
104:39:22|T|LMP|How's it looking, Jim?
104:39:24|C|Irw|It's still looking good. We're just standing by here -
104:39:51|C|Irw|We copy.
104:39:52|T|LMP|Every one of them are angular, too, John.
104:39:54|T|CDR|Yeah, they're all angular. They're out of South Ray, I believe.
104:39:58|T|LMP|There's a pretty one over there, without any dust on it at all. Out about 50 meters, by those three little craters?
104:40:07|T|CDR|Right  In fact, Houston, when I told you that I thought this terrain might be very spectacular; boy, I was just kidding. It really is something looking at that mountain. That is a big mountain, Charlie!
104:40:30|T|LMP|Yeah, we're within 2 minutes , John. Let's - I agree with you. It is really   Is that South Ray? That big bright - ? -
104:41:03|C|Irw|Orion, you're stay for T-2.
104:41:08|T|LMP|Rog; -
104:41:09|T|CDR|Okay - .
104:41:09|T|LMP|- Super.
104:41:10|T|CDR|- Thank you.
104:41:14|T|LMP|Stay for T-2. Okay; let's go to P00, and then ICS PTT .
104:41:26|C|Irw|Okay, Charlie, when you get the Surface Checklist, I have some changes that we want to take care of.
104:41:36|T|LMP|Stand by.
104:41:40|T|CDR|There probably are a few, aren't there?
104:41:47|T|CDR|Outstanding!
104:41:56|T|CDR|That one-sixth g is a lot nicer when you take the <a href="https://www.hq.nasa.gov/alsj/a16/../restraints.jpg" title="image" target="alsj">restraint harness</a> off.
104:42:44|T|LMP|Houston, are we Go for DPS vent?
104:42:49|C|Irw|That's affirmative. Go ahead.
104:43:14|T|CDR|Okay, Houston, Master Arm's On; two lights.
104:43:16|C|Irw|Roger.
104:43:20|T|CDR|Descent Vent's -  Descent Vent's, Fire.
104:43:23|C|Irw|Roger.  Our first change to the Surface Checklist occurs on 1-2, and copied Master Arm, Off.
104:43:41|T|LMP|Okay, go ahead.
104:43:45|C|Irw|Close Descent Reg 1.
104:43:53|T|CDR|Descent Reg 1, Closed.
104:43:57|C|Irw|Charlie, did you say you were ready to copy the changes?
104:44:03|T|LMP|Yes, sir; go ahead.
104:44:23|T|LMP|Okay, I copy.
104:45:00|T|LMP|Okay, we copy all that. Batt 3, Off/Reset; Batt Luny to Commander; talkback Commander; Batt 4, Off/Reset. Over.
104:46:00|C|Irw|That's correct.  Okay. Next page, 1- -
104:46:08|T|LMP|Is that everything?
104:46:10|C|Irw|- 5.  No, I've got a couple more, probably. Okay, on 1-5, on the fourth row, panel 16, Inverter 2, Open. Over.
104:46:26|T|LMP|Okay. Inverter 2 open. We got Inverter 2 powering the AC right now.
104:46:32|C|Irw|Okay. Well, part of our power-saving program is to not have the AC powered up, on the surface.
104:46:42|T|LMP|Okay. That's fine.
104:46:45|C|Irw|And the next change -
104:46:46|T|CDR|Somebody's got .
104:47:05|T|LMP|Okay. We copy &quot;Inverter, Off.&quot;
104:47:31|T|LMP|Okay, we get &quot;Track Mode, Off,&quot; &quot;S-Band to Best Omni.&quot;
104:47:34|C|Irw|And that's the end of the changes up to that point.
104:47:40|T|LMP|Okay, Jim, are we going to press on with the first rev checklist?
104:50:15|C|Irw|Okay, Orion. I have some more changes to that <a href="https://www.hq.nasa.gov/alsj/a16/surface16.html" target="alsj">Surface Checklist</a> whenever it's convenient for someone to copy.
104:51:26|C|Irw|Orion, how do you read? Houston.
104:51:30|T|LMP|Loud and clear.
104:51:40|C|Irw|Okay -
104:51:41|T|LMP|- we're starting on <a href="https://www.hq.nasa.gov/alsj/a16/a16surf1-2_3.jpg" title="image" target="alsj">page 1-2</a>, Jim.
104:52:02|T|LMP|That suits us.
104:52:04|T|CDR|You probably gathered we'd like to.
104:52:05|C|Irw|So would we!
104:52:08|T|CDR|Yeah. It's been a hard day's night for you, too.
104:52:10|C|Irw|You deserve a good sleep.
104:52:39|T|LMP|Jim, I feel exactly like I thought I was . I really want to get out, but I think that discretion is the better part of the valor here.
104:52:48|C|Irw|Good. Glad you think that.
104:52:58|T|CDR|Man, it's really tempting though. It really looks nice out there.
104:53:48|T|LMP|Okay, Jim. If you didn't get them, my 047 on the <a href="https://www.hq.nasa.gov/alsj/a16/../tnD7990LM_AGS.html" target="alsj">AGS</a> was plus 37566; 053 was minus 73667.
104:54:00|C|Irw|Give me those values again, Charlie. I didn't copy them.
104:54:05|T|LMP|Plus 37566; minus 73667.
104:54:10|C|Irw|Roger. I copy.  Okay, Orion. We're ready to terminate the vent on the Ox-side.
104:54:37|T|LMP|Okay. It's going closed.
104:54:40|T|CDR|OX Vent's <a href="https://www.hq.nasa.gov/alsj/a16/../apollo.glossary.html#Barber_Pole" target="alsj">barber pole</a>.
104:54:42|C|Irw|Roger.
104:55:27|T|LMP|Jim, would you guys like to take 1 amp worth the power and let me see if I can get this steerable going. That landing might have knocked something loose.
104:55:38|C|Irw|Stand by.
104:55:57|T|CDR|cracked Charlie's fillings; we know that.
104:56:12|T|LMP|After you fly with Navy pilots for three years, you know what the feeling is.
104:56:14|C|Irw|Yeah, I know it exactly. I think we'd like for you to try to get the steerable up, if you can.
104:56:26|T|LMP|All right; we'll do that.
104:58:02|T|LMP|Okay, Jim. It didn't work. I was looking at the shadow, and the pitch goes around nicely. You can watch it move.
104:58:18|C|Irw|Okay. And we assume you got all the necessary circuit breakers in, AC and DC?
104:58:24|T|LMP|Roger. I put the AC Bus/S-Band in, and I put the S-Band Comm in, and the pitch moves fine, but the yaw does not move.
104:58:35|C|Irw|Okay. We copy.
104:58:41|T|LMP|I'm going to power it back down.
104:58:43|C|Irw|Okay.  Okay. And, Charlie, when you get a chance, if you're free, I can give you the rest of the changes coming up here in the next few hours.
104:59:20|C|Irw|Okay. I don't want you to, you know, introduce any light there that might hurt John, but the first change - and we're recommending perhaps you want to tear out a blank sheet of paper there so you can write down the sequences and the page number of these things, so you won't be confused.
104:59:48|T|LMP|It just so happens that the back of the Data Card Book is blank. Go ahead.
105:00:05|C|Irw|And if you'll look at <a href="https://www.hq.nasa.gov/alsj/a16/a16surf1-8_9.jpg" title="image" target="alsj">page 1-9</a>, if you have it handy. Over.
105:00:17|T|LMP|Stand by.  Okay. I got it.
105:01:11|T|LMP|Okay. Copy. 2-1; then finish that page and go to 3-4.
105:01:18|C|Irw|That's right. And then, of course, sequence 3 is on page 3-4, and that's &quot;Doff suits.&quot;  And that &quot;Doff suit&quot; should occur at about 105:58, and, at that point, y'all be in a position in there where you can eat, and we can brief you on the rest of the surface plan. Over.
105:01:46|T|LMP|Rog. That sounds super, Jim. We'll press on with those changes, and in this briefing, we'd like a word about what our lunar stay looks like and et cetera.
105:01:59|C|Irw|Okay; we understand.
105:02:00|T|LMP|Sure y'all can get all that.  For some reason, it's remarkable, but once you sit down up here , the comm just clears up beautifully.
105:02:10|C|Irw|Very good.  Okay. Let's terminate the fuel vent, Orion.
105:02:36|T|CDR|Fuel Vent's <a href="https://www.hq.nasa.gov/alsj/a16/../apollo.glossary.html#Barber_Pole" target="alsj">barber pole</a>.
105:02:38|C|Irw|Roger.
105:02:48|T|CDR|Okay, Houston. You want to torque it?
105:02:51|C|Irw|Stand by.  Roger. Go ahead and torque, Orion. They look very good -
105:03:04|T|CDR|My angle difference was minus -  Okay. Boy, these are really neat optics. The Earth is in the window, and I'm looking right at the star. That's really good.
105:03:30|C|Irw|Orion, this is Houston. I have some parking angles for you for the IMU .
105:03:38|T|CDR|Roger. Go.
105:03:40|C|Irw|Okay. X is 286.25, Y is all zeros, Z is 087.57. Over.
105:03:55|T|LMP|286.25; all balls; 087.57.
105:04:00|C|Irw|That's a good readback.
105:04:07|T|LMP|Okay, Jim.  my 544 through 546, 544 changed quite a bit. It's minus now 0.116. 545 is plus 052. 546 is minus 0.068. That was after the cal. Before the cal, they were plus 006, and plus 045, minus 088. Over.
105:04:30|C|Irw|Roger. I have them, Charlie.
105:04:37|T|LMP|And I guess we're ready for the E-memory dump .
105:04:41|C|Irw|Stand by.
105:04:43|T|CDR|Say when, Houston.
