-00:25:00|At T-20:00 the crew move onto the <a href="https://history.nasa.gov/afj/ap16fj/csmlc\csmlc.html#Section2" target="afj">Boost Preparation</a> procedures in the CSM Launch Checklist. See also <a href="https://history.nasa.gov/afj/ap16fj/aoh_op_procs.html#Page4-51" target="afj">Page 4-51</a> of the Operational Procedures.
-00:15:00|<a name="sii"></a>The second, or S-II, stage of Apollo 16's Saturn V vehicle is 24.9 metres tall and is powered by the combustion of LH<sub>2</sub> (liquid hydrogen) and LOX in a cluster of five J-2 rocket motors which generate a total thrust of 5,115kN (1.15 million pounds). A million litres of LH<sub>2</sub>, cooled to -253°C to get it into a liquid state, is loaded into the large, upper tank of the stage while 331,000 litres of LOX is loaded into the smaller, squat tank below. These tanks share a single insulated structure with only an insulated, common bulkhead between them. With both propellants being so cold - LH<sub>2</sub> is only 20 degrees above absolute zero - the tanks must be prepared and chilled down before they can be filled.
-00:10:00|The crew have, in accordance with tradition, named their 2 spacecraft. With a fine blend of humor and feeling, the Command Module was named <i>Casper</i> by Ken Mattingly, after the cartoon character Casper the Friendly Ghost while the Lunar Module was named <i>Orion</i>, after the constellation. In the words of Charlie Duke "it is a prominent constellation and easy to pronounce and transmit to Mission Control." A further issue was that the names had to sound very different, so that they could not be confused even in event of radio interference.
-00:04:00|The guidance alignment reported by the PAO is the final crew action before launch. The Flight Director Attitude Indicator (FDAI), or "eight-ball", is aligned to the precise attitude of the launch site, at the time of launch, with respect to the stars (the "frame of reference" used for this alignment). At launch, the FDAI will display roll, 180° (launch azimuth of 90° plus 90°); pitch, 90°; yaw, 0°.
-00:00:15|Ignition starts at 9 seconds before lift-off. The ignition sequence of an F-1 engine is a complicated affair with many interrelated events happening almost simultaneously.
-00:00:15|<a name="f1desc"></a>First, a description of the engine. A large combustion chamber and bell-shaped thrust chamber have an injector plate at the top, through which RP-1 fuel and LOX are injected at high pressure. Above the injector is the LOX dome which also transmits the force of the thrust from the engine to the rocket's structure. A single-shaft turbopump is mounted beside the combustion chamber. The turbine is at the bottom and is driven by the exhaust gas from burning RP-1 and LOX in a fuel-rich mixture in a gas generator. After powering the turbine, the exhaust gas passes through a heat exchanger, then to a wrap-around exhaust manifold which feeds it into the periphery of the engine bell. The final task for these hot gases is to cool and protect the nozzle extension from the far hotter exhaust of the main engine itself. Above the turbine, on the same shaft, is the fuel pump. It has two inlets from the fuel tank and two outlets going, via shutoff valves, to the injector plate. A line from one of these 'feeds' supplies the gas generator with fuel. Fuel is also used within the engine as a lubricant and as a hydraulic working fluid, though before launch, RJ-1 ramjet fuel is supplied from the ground for this purpose. At the top of the turbopump shaft is the LOX pump with a single, large inlet in-line with the turboshaft axis. This pump also has two outlet lines, with valves, to feed the injector plate. One line also supplies LOX to the gas generator. The interior lining of the combustion chamber and engine bell consists of a myriad of pipework through which a large portion of the fuel supply is fed. This cools the chamber and bell structure while also pre-warming the fuel. Lastly, an igniter, containing a cartridge of hypergolic fluid with burst diaphragms at either end, is in the high pressure fuel circuit and has its own inject point in the combustion chamber. This fluid is triethylboron with 10-15% triethylaluminium.
-00:00:15|<a name="f1start"></a>At T minus 8.9 seconds, a signal from the automatic sequencer fires four pyrotechnic devices. Two initiate combustion within the gas generator while another two cause the fuel-rich turbine exhaust gas to ignite when it enters the engine bell. Links are burned away by these igniters to generate an electrical signal to move the start solenoid. The start solenoid directs hydraulic pressure from the ground supply to open the main LOX valves. LOX begins to flow through the LOX pump, starting it to rotate, then into the combustion chamber. The opening of both LOX valves also causes a valve to allow fuel and LOX into the gas generator, where they ignite and accelerate the turbine. Fuel and LOX pressures rise as the turbine gains speed. The fuel-rich exhaust from the gas generator ignites in the engine bell to prevent backfiring and burping of the engine. The increasing pressure in the fuel lines opens a valve, the igniter fuel valve, letting fuel pressure reach the hypergolic cartridge which promptly ruptures. Hypergolic fluid, followed by fuel, enters the chamber through its port where it spontaneously ignites on contact with the LOX already in the chamber.
-00:00:15|Rising combustion-induced pressure on the injector plate actuates the ignition monitor valve, directing hydraulic fluid to open the main fuel valves. These are the valves in the fuel lines between the turbopump and the injector plate. The fuel flushes out ethylene glycol which had been preloaded into the cooling pipework around the combustion chamber and nozzle. The heavy load of ethylene glycol mixed with the first injection of fuel slows the buildup of thrust, giving a gentler start. Fluid pressure through calibrated orifices completes the opening of the fuel valves and fuel enters the combustion chamber where it burns in the already flaming gases. The exact time that the main fuel valves open is sequenced across the five engines to spread the rise in applied force that the structure of the rocket must withstand.
-00:00:05|As fuel and LOX flow increase to maximum, the rise in chamber pressure, and therefore thrust, is monitored to confirm that the required force has been achieved. With the turbopump at full speed, fuel pressure exceeds hydraulic pressure supplied from ground equipment. Check valves switch the engine's hydraulic supply to be fed from the rocket's fuel instead of from the ground.
-00:00:02|At lift-off, one of the most important areas of the main display console that the commander must monitor is the subpanel which annunciates the progress of the launch. From top to bottom, this subpanel contains the Abort light, Mission Event Timer, Launch Vehicle Engine lights, lift-off light and critical switches (with safety covers) that are used to override the automatic abort sequences.
000:00:00|The stack is held onto the pad two ways. Four hold-down arms clamp the base of the S-IC, each with a force of 350 tonnes, anchoring the vehicle until full thrust is confirmed. A pneumatic device, backed up by an explosive, collapses the lever linkage to allow the arm to rise. Additionally, a number of controlled-release mechanisms (up to 16, depending on the mission) prevent the vehicle from accelerating too rapidly in the first moments of motion. These consist of tapered pins mounted to the pad which are pulled through dies mounted on the vehicle. The deformation of the pins controls the initial acceleration for the first 150 mm of flight; a simple and ingenious arrangement.
000:00:00|With lift off, the crew move to <a href="https://history.nasa.gov/afj/ap16fj/csmlc\csmlc.html#Page2-7" target="afj">Page 2-7</a> of the Launch Checklist, and <a href="https://history.nasa.gov/afj/ap16fj/aoh_op_procs.html#Boost" target="afj">Page 4-55</a> of the Operational Procedures.
000:00:00|Once the launch vehicle begins to rise, even fractionally, it cannot safely settle back onto the pad. Intentional engine shutdown will not occur, so of the nine access arms, the five which have remained attached up to this point, must now detach their umbilicals from the vehicle and swing clear. The first two centimetres of travel trigger the release of the umbilical connector plates which in turn triggers retraction of the arms.
000:00:06|On this, and all Saturn V launches, the stack can easily be seen leaning away from the LUT as it ascends from the launch pad. This yaw, begun 1.35 seconds after lift-off, maneuvers the vehicle 1.25&deg; from vertical in a direction away from the tower to ensure clearance in case a gust of wind pushes it back or a swing arm doesn't fully retract. Then nine seconds into the flight, almost as the rising rocket clears the tower, the stack is brought vertical again. To those who were not prepared for it, this fully intended yawing of over 110 metres of metal, filled to the brim with exotic fuels and oxidizers, could sometimes cause some consternation. The astronauts were also very aware that any guidance or engine steering control failure could cause a collision with the tower which would probably not have been survivable even with the Launch Escape System. On Apollo 16 there is minor anomaly in the maneuver, which is completed about 1 second late. This is due to a software glitch in the launch vehicle guidance system located in the Instrument Unit. Although not a major fault, it could have decreased the clearance from the tower and the IU computer will be reprogrammed for the Apollo 17 and Skylab launches.
000:00:12|Once the stack is clear of the tower, control of the mission switches from the Launch Control Center (LCC) at the Cape under the Launch Director, to the Mission Control Center (MCC) in Houston where the Flight Director is in charge.
000:00:21|The guidance of the launch vehicleis monitored and controlled by the Launch Vehicle Digital Computer in the IU and its programs, and not by the CM Guidance and Control System, which only monitors for now. The Pitch Program rolled and pitched the launch vehicle from its 90° east of north launch azimuth (fixed by the launch pad design) to the correct azimuth and elevation for its ascent to orbit (72.034° east of north for Apollo 16). The CM's guidance system was used by the crew to provide an independent monitoring function, using the Command Module Computer's (CMC's) Program 11 (P11). The maximum pitch and yaw limits were 4° per second, and roll 11° per second. These were not bad given the size and mass of a fully loaded Saturn V! In extremis, the CM guidance system could be used to command the Saturn V, and there were numerous arguments among the astronauts on the feasibility of manually flying the Saturn V into orbit.
000:00:21|The CMC (Command Module Computer)is closely involved in computation of the spacecraft's trajectory throughout the flight though, during launch, the IU handles trajectory computation and vehicle control. The CMC is accessed by the crew via two DSKYs (Display and Keyboard), one of which is on the main instrument panel, the other being on the LEB (Lower Equipment Bay). The LM carries a computer of very similar design. The CMC contains a series of numbered Programs, which the crew control by entering numbers referred to as Verbs and Nouns. See the essay <a href="https://history.nasa.gov/afj/ap16fj/../compessay.html" target="afj">The Apollo On-board Computers</a> by Phill Parker.
000:00:21|Dave Scott, Commander of Apollo 15, from 1998 correspondence - "The CMC computed the entire launch profile such that if the IU failed (at any time) the entire Saturn V, or subsequent stages, could be flown into orbit manually by using primarily the FDAI (Flight Director Attitude Indicator) and DSKY (Display-Keyboard) displays and one of the two RHCs (Rotational Hand Controllers). This is a little-known, but very important capability; and we spent a fair amount of time training for this. The DSKY display also provided a monitor of the IU performance, and if deviations were too large, the THC (Translation Hand Controller) could be used to disengage the IU completely and proceed with a manual launch insertion. Again, a very important 'abort-type' capability.
000:00:21|The FDAI is the critical "flying" instrument in the CM. Also referred to as the '8-Ball' from its colouring, the FDAI is similar to the ball-style artificial horizon found on many aircraft and, likewise, allows determination of the spacecraft's attitude with respect to a desired frame of reference. Usually this will be the IMU (Inertial Measurement Unit) though it may be the GDC (Gyro Display Coupler), a device which displays the spacecraft's attitude compared to a crew preselected attitude. The FDAI will also show attitude errors and the rates of change of attitude.
000:00:22|Tom Mattingly from 1972 technical debriefing - "I didn't sense lift-off, except for the lights. I didn't sense the (roll) program. To me it was just like the fixed-base simulator with the vibration on top of it.
000:00:22|A fixed-base simulator is one which does not move to simulate flight. The Apollo simulators are almost all of the fixed-base type, apart from those used to simulate docking maneuvers. While restricted in fidelity, they are fine for training the crew on operation of the spacecraft systems.
000:00:24|Charlie Duke from 1972 technical debriefing - "It is like an elevator slowly lifting off. But, at ignition I had the lateral frequency of something or other. It just kept shaking at the same frequency throughout the whole S-IC burn. You felt yourself going faster and faster. I had the feeling it was a runaway freight train on a crooked track, swaying from side to side. That was all the way through the first stage."]</p> [Charlie Duke is not the first crewman to make this comparison. Bill Anders made a very similar remark about his ride aboard <i>Apollo 8's</i> launch vehicle.
000:00:24|The four outer F-1 engines are gimballing to control the rocket's attitude, causing rotation around its centre of gravity. Since most of the vehicle's mass, the fuel and LOX of the first stage, is currently concentrated towards its base, the crew find themselves at the long end of a long see-saw and feel the side-to-side motions strongly.
000:00:48|The aerodynamic forces acting on the launch vehicle have been rising as the vehicle gains speed. However, the air around it is thinning rapidly with its increasing altitude. The interaction of these two changing values will result in a maximum degree of pressure on the vehicle's skin at 1 minute, 26 seconds into the flight; at a speed of about Mach 1.7 and an altitude of 14.3 km. This moment of maximum dynamic pressure is also often described as "Max q" since "q" is the engineering term for dynamic pressure (which is a product of speed and atmospheric density).
000:00:57|See comments on spacecraft atmosphere earlier. If there had been no reduction in cabin pressure by 25,000 ft altitude, Charlie Duke would have activated the right hand Cabin Pressure Relief valve to manually dump air pressure and avoid over-pressurizing the spacecraft. This was one of the major reasons for the crew wearing full space suits during launch. The valve would have been closed manually once cabin pressure fell to 8 psi.
000:01:04|Throughout the powered ascent of the launch vehicle, there are various modes of aborting the mission, each of which are appropriate to the current height and speed. For the first two of these modes, IA and IB, the Flight Plan defines the safe range of vehicle motion rates as not exceeding ±4° per second in pitch and yaw, ±20° per second in roll. Motion rates exceeding these limits will entail an abort.
000:01:04|The initial 42 seconds, to an altitude of about 3,000 metres (10,000 feet) are flown in abort Mode IA (One Alpha). If a dangerous situation occurs within this period, the CM would separate from the SM, and the LET (Launch Escape Tower, or just 'tower'), which is the solid-fuelled rocket mounted on top of the CM, would carry it up from the wayward launch vehicle while a small 'pitch control' motor at the top of the LET steers the assembly east out over the ocean and away from a possibly exploding booster below. The tower would be jettisoned only 14 seconds after the initiation of the abort. While this is going on, the highly dangerous hypergolic propellants of the Command Module's RCS would quickly and automatically be dumped overboard as they would be harmful to the recovery forces. The CM would then descend on parachutes to a normal splashdown. The Mode IA Abort Procedures are on <a href="https://history.nasa.gov/afj/ap16fj/csmlc\csmlc.html#Section4" target="afj">Page 4-1</a> of the Launch Checklist
000:01:04|Abort Mode IB extends from 42 seconds into the flight to an altitude of 30.5 km (16.5 nautical miles) as defined by the abort checklist. With the vehicle being further downrange and tilted over, the pitch control motor would not be required in the event of a IB abort. However, it had been discovered during hypersonic testing, that the CM/LET stack could be aerodynamically stable in a tower-first as well as a base-first attitude so a pair of canards were added which would be deployed automatically to force the combination into an attitude where the base of the CM is facing the direction of travel, ready for the safe deployment of the drogue and main parachutes. While the canards have little effect in a low altitude abort, they become increasingly important as the Saturn V gains speed through the IB mode. The Mode IB Abort Procedures are on <a href="https://history.nasa.gov/afj/ap16fj/csmlc\csmlc.html#Section4" target="afj">Page 4-1</a> of the Launch Checklist.
000:01:06|Feet wet" is the US Naval aviator radio call for flight over the coast from land to sea. Young and Mattingly are both US Navy officers, Duke is USAF as is Gordon Fullerton.
000:01:17|There is no obvious reason for the Master Alarm. However, it is clear that the crew is not fazed by it.
