||alsj|Like the LM Descent engine, the direction of thrust of the CSM SPS engine could be varied by rotation around a set of gimbals and, during a pre-ignition checkout of the SPS system, at about 97 hours 30 minutes, Ken Mattingly felt his spacecraft begin to shake when he checked the backup servo-mechanical system associated with the yaw axis.  Details can be found in sections 9.6.4 and 14.1.10 of the Apollo 16 Mission Report and in Chapter 12 of Andrew Chaikin's </i>A Man on the Moon<i>.  About a week before launch, the mission rules had been changed so that, if there were any problems in either the primary or backup SPS gimbal systems at this point in the mission, the circularization burn could not be performed and, therefore, this problem in the yaw backup system meant that the mission was in jeopardy.
||alsj|Mattingly had discovered the problem while the two spacecraft were over the Lunar Farside and it was obvious to the crew that there would be no landing on this orbit.  According to the Mission Report, &quot;during pre-flight discussions, the flight controllers and the crew had agreed that, in the event of a 'no-go' for powered descent, a 'brute force' rendezvous would be executed when the LM and CSM were at their closest point of approach, approximately 2000 feet.  The LM and CSM crews discussed execution of the join up, but decided not to expend CSM RCS propellant until ground personnel had an opportunity to assess the situation.  The LM crew then turned to the section of the checklist which was the wave-off for powered descent and configured the systems for normal lunar orbit.&quot;
||alsj|Once the two spacecraft were back in contact with Houston, two complete tests of the gimbal systems were performed so that engineers on the ground could evaluate the situation.  Once the tests were complete, Houston requested that the crews perform the &quot;brute force&quot; rendezvous at their next closest approach at about 99 hours.
||alsj|&quot;Duke - I thought we were going to abort.  John and I were really sad.  It looked like we weren't going to get to land; which is a bitter pill to swallow there, because, you could look down and, at perigee, it was (planned to be) eight miles above the landing site.&quot;
||alsj|The &quot;brute force&quot; rendezvous was to have taken place at the high point in the orbit, over the lunar Farside.  At the time, the Command Module was in the lead by about a half mile.  In order to perform the rendezvous, Mattingly would fire the CSM RCS against his orbital motion and let the LM catch up with him.  However, as Mattingly began the maneuver, Young became concerned about the effect the maneuver would have on relative position and speeds of the two spacecraft at the low point in their orbits and decided to terminate the rendezvous until further discussions could be held with the experts in Houston.  Those discussions took place as soon as the two spacecraft had re-established communications with Earth and it was then decided to perform the rendezvous near the low point in the orbit when the two spacecraft were about 7000 feet apart.  The rendezvous was performed at about 100 hours without incident.
||alsj|For two hours, Houston considered the data and the options and, in the end, decided to proceed with the landing.  As Ken Mattingly later told Andrew Chaikin, this is not the decision he would have made.  Mattingly knew the spacecraft inside and out and, in hindsight, was aware that the margins of safety in this particular situation were slimmer than Houston thought.  However, at the time, he was eager to see the mission continue and wasn't about to question this apparent act of boldness on Houston's part. (See Andrew Chaikin's </i>A Man on the Moon<i> for details.)  At about 102 hours, Houston gave the crew of Apollo 16 a Go to perform the landing, with the descent now scheduled to begin at 104 hours, 17 minutes 25 seconds, three orbits and six hours late.
|<a name="GoToLand">Duke</a>|alsj|When they gave us a Go, we were really excited!  We were really pressed (for time) prior to (the original) undocking (because of the high-gain and RCS problems), but we got everything done. You know, we caught up, overcame our problems, undocked - and then Ken had his problem.  And, while they looked at that, you know, we were just floating around, really.  Just orbiting, after we got rendezvoused, waiting for them to decide what to do.  Then, when we got to go - Jim Irwin had given us the Go - we were really excited, I remember.  So we got ready for PDI.
||alsj|One consequence of the landing delay was a postponement of the first EVA.  Young and Duke had awakened at about 91:30 and had planned to perform a full, eight-hour EVA after landing.  According to the original flight plan, they would have gotten to sleep at about 113 hours, at the end of a 21 1/2 hour day.  In order to perform the EVA after the delayed landing, they were looking at a 27 1/2 hour day and, in Houston, Flight Director Gerry Griffin was unwilling to test the crew's endurance to that extent.
|Duke|alsj|They were beginning to say, 'You're going to be up 35 hours' or something like to the end of the EVA and maybe we ought think about sleeping first.  We agreed to that, but it turned out I wish we hadn't.  I wish we had gone on out and stuck to our timeline, because it required a lot of changes in the procedures once we landed.  You know, we had to change all the checklists, change all the timelines.  This was a big mess.
||alsj|During the final minutes before receiving permission to perform the landing, Young and Duke made a final check of their switch and circuit breaker configurations, yawed the spacecraft 20 degrees to improve communications with Earth, activated RCS System A, activated the Digital Event Timer, aligned the Primary Guidance and Navigation System (PGNS) and the Abort Guidance System (<a href="https://www.hq.nasa.gov/alsj/a16/../tnD7990LM_AGS.html" target="new" target="alsj">AGS</a>), and, five minutes before PDI, closed the <a href="https://www.hq.nasa.gov/alsj/a16/../alsj-LMRadars.html" target="new" target="alsj">landing radar</a> circuit breaker to power it up.
|Young|tech|As we were coming around the corner for PDI, we didn't have high-gain and our yawing was 20 degrees for the descent.  Charlie says we're on the omnis and we couldn't get lockup for the state vector that we needed to do PDI.  About 12 minutes  prior to PDI, Charlie suggested that we roll (means yaw) right 20 degrees.  We rolled (means yawed) right 20 degrees, and it improved the comm margins considerably.  I think it's something that everybody who's going to work omnis should think about - putting the omni antenna toward Earth as best they can to get that update - because it was 12 minutes before we got that update.  I figured we were almost in another wave-off situation.  That was a good suggestion and we did PDI from it - off nominal.  We did it from zero yaw all the way down.
||alsj|Journal Contributor Roland Spetch writes, &quot;Rotations about the three axes of a vhecile are known as roll, pitch, and yaw. In an airplane, roll is the rotation about the flight direction, pitch is the rotation about the wing axis, and yaw is the rotation about the vertical axis. Similarly for the LM crew, facing the hatch, roll is the rotation about an axis going from their backs through the hatch, pitch is the rotation about their left/right axis, and yaw is the rotation about the axis that runs up through the docking adapter.&quot;]
|Duke|tech|If you consider trimming RCS maneuvers in the LM, there's no question in the real world that the thing's maneuvering.  You can tell what jets are firing.  You can, in fact, hear the jets when you have your helmet off.  At 2 degrees a second in the lunar module, you can feel the rotation rate.  Like Ken said yesterday (in the portion of the Technical Debrief related to Command Module operations), I never felt the rotation rate in the Command Module, but in the LM at 2 degrees a second, you can sure feel it.  And (there is) no question in your mind which way you're going and which jets came on.
|Duke|tech|We had a pretty tough time with the high bit rate, due to the loss of (the) steerable antenna.
|Young|tech|They weren't getting lockup coming around (to) the PDI.  Man, I was really sweating that when you said 'roll, let's take the yaw out.'  And we did it and they got lockup.  That was a cool move.  That put the omni antenna right at the Earth.  That may have been just the margin we needed, 12 minutes prior to PDI.  I thought we were in trouble then.
|Duke|tech|Me, too.  I thought it was really gone.  The up-link was always clear, and we didn't have any garbled transmissions.  So I had no trouble with the PADs.
||alsj|A &quot;PAD&quot; (Preliminary Advisory Data in NASA-ese) is a set of data read up by the ground and entered by the crew on a pre-printed form.  This data was used to update the computer and could be used in the event that communications with Houston was lost.
|Duke|tech|The ground kept saying that we were really noisy - really horrible.  So I used a louder voice.  I know on Apollo 10 (when Charlie was CapCom and John was Command Module Pilot), we had a couple of revs of that and it's really miserable (as CapCom) trying to get things passed back and forth.
|Young|tech|We sure did, didn't we, come to think of it.
||alsj|Transmissions from the LM could be noisy because the LM antenna was small and there was not much broadcast power available.  Transmissions from Earth to the LM were rarely noisy because there was virtually unlimited power available.  Only poor pointing of the spacecraft antenna degraded transmissions from Earth.
||alsj|During the 1972 Technical Debrief, John and Charlie then turned to the question of their original plan to perform PDI on the orbit immediately following undocking and then do an EVA immediately after landing.
|Young|tech|If Ken had done the circ(ularization) burn, we wouldn't have had any trouble doing the PDI on that rev, so I think that the (pre-flight) decision to cut a rev out of the timeline was perfectly safe.  It didn't work out (because of the CSM gimbal problem) and there may be other reasons why it wouldn't work out in the future; but, if you think positively, there's no reason the timeline itself doesn't constrain it to doing the PDI after the first rev.
|Duke|tech|Even with all our communications problems, in doing the manual updates to P27, we got a little behind there.  But, by the time we got to circ, we were caught up.  And I agree with John.  I think that the timeline was adequate and I recommend it for 17, if they plan to get out first.
||alsj|The Apollo 17 crew followed this recommendation and began their powered descent 2 hours 22 minutes after separation from the Command Module.  In comparison, on Apollo 15 the interval was 3 hours 51 minutes.  The difference represents a considerable savings in LM consumables that could then be used for a longer stay on the surface.
|Young|tech|One thing in favor of getting out first is you've already got your pressure suit on, and you don't have to go through all that Mickey Mouse again.  Boy, I tell you, that taking that rascal on and off, you got what I consider the worst part of your prep already done.  And I think that ought to be considered as a factor in this business.
||alsj|One reason that John and Charlie were able to get ready to do PDI on the first rev after undocking is that they omitted a calibration of the Landing Point Designator (<a href="https://www.hq.nasa.gov/alsj/a16/../apollo.glossary.html#LPD" target="new" target="alsj">LPD</a>).  After pitchover, with LPD activated, John was able to click his handcontroller left, right, forward, or back to make a small, discrete change in the targeted landing point.  Prior to PDI, he had planned to perform a test of the LPD calibration using the Crewman Optical Alignment Sight (<a href="https://www.hq.nasa.gov/alsj/a16/../apollo.glossary.html#coas" target="new" target="alsj">COAS</a>), - which was mounted in his window for use during rendezvous.  During the test, John would have maneuvered the spacecraft so that the LPD was properly aligned with the CSM or some other object and then would have made sure that computer readouts were consistent.
|Duke|tech|We didn't do the <a href="https://www.hq.nasa.gov/alsj/a16/../coas.htm" target="new" target="alsj">COAS</a> calibration or the LPD calibration due to being behind, thanks to the comm problems on that first rev.  As it turned out, everything was perfect.
|Young|tech|Yes; and, as a matter of fact, for any reasonable rendezvous or any reasonable landing, the <a href="https://www.hq.nasa.gov/alsj/a16/../coas.htm" target="new" target="alsj">COAS</a> calibration and the LPD calibration are just something to take up time in the timeline.  Those things are done on the ground, and they're done perfectly adequately, based on our experience.  And it costs you gas, too, because they're 2 degree-per-second maneuvers to get to them and they perturb the orbit.
104:05:25||alsj|They have been transmitting in push-to-talk mode.  They switch to voice-activated (VOX) and we hear Charlie midway thru a sentence.
104:07:37||alsj|The Abort and Abort Stage buttons would have been used in the event of aborts using the descent engine or the ascent engine, respectively.
104:07:37||alsj|David Woods has provided scans of pages 15 ( <a href="https://www.hq.nasa.gov/alsj/a16/../a15/A15LMCueCardsp15.jpg" title="image" target="new" target="alsj">1.0Mb</a> ) and 16 ( <a href="https://www.hq.nasa.gov/alsj/a16/../a15/A15LMCueCardsp16.jpg" title="image" target="new" target="alsj">1.0Mb</a> ) from the <a  href="../a15/a15LMCueCrds.htm" target="new">Apollo 15 Lunar Module Cue Cards</a>, which cover various abort scenarios.  On page 16, for a return to orbit using either the descent engine (lefthand column) or the ascent engine (righthand column), The Commander would check the position of the Guidance Switch and then push the appropriate button.</i></blockquote>
104:13:31|Duke|alsj|I'm probably talking about the attitude and all of the PGNS information.
104:13:31||alsj|Journal Contributor Frank O'Brien notes, &quot;Right before the Powered Descent begins, the computer displays the desired attitude for the burn. By pressing the 'Pro' key on the  <a href="https://www.hq.nasa.gov/alsj/a16/../apollo.glossary.html#DSKY" target="new" target="alsj">DSKY</a>, the crew is accepting the attitude and is allowing the computer to perform any necessary adjustments. Usually, the crew had already maneuvered the LM to exactly the desired attitude, so there was little need for the computer to trim the attitude.&quot;]</i></blockquote>
104:14:07|Jones|alsj|I assume that you were using the watches as backups to the Digital Event Timer (DET) and that you were making sure that the DET and the watches were running at the same speed.  Is that right?
104:14:07|Duke|alsj|Yeah.  It was that <a href="https://www.hq.nasa.gov/alsj/a16/../omega.html" target="new" target="alsj">Omega Speedmaster</a> that we wore.  It had a stopwatch on it; and, every time we had a major burn event like that, I would use the stopwatch as a backup to our event timer.  During training, you'd forget to wind your watch; and you'd look down about halfway through the burn and the thing had stopped.  They were just wind-up watches in those days; they weren't quartz or anything like that, so we had to make sure we wound them.  So I made it a practice that, (chuckling) every time we got to a major event like that, I was going to make sure my watch was wound up.
104:15:16||alsj|This is probably a reference to their altitude at PDI as projected by the Primary Guidance and Navigation System (PGNS).  A nautical mile is about 6080 feet or 1853 meters.  They had planned to start PDI at 50,000 feet or a bit over 8 nautical miles; but, as noted above, are actually going to start the descent at 66500 feet or 10.9 nautical miles.  Note that Charlie is not being precise in his conversion of feet to nautical miles.   Because they are starting high, during the initial phases of the burn, the computer will bring them down at a higher than normal rate until they are on the planned path.
104:15:16|Duke|tech|We started high and to the south, (at) about 16,000 feet high, as a matter of fact.
104:15:16|Young|tech|16,000 feet high?
104:15:16|Duke|tech|Yes, we started (at) About 66,000 feet.
104:15:16|Young|tech|And we were about 16,000 feet to the south (of the planned descent track), also.
104:15:16|Duke|tech|Right after throttle down, we were back on standard (descent) profile.
104:15:16|Young|tech|Yes, it was really beautiful.
104:15:31||alsj|The Master Arm switch provides power that will open the engine fuel valves.  The two lights that have just come on - one for altitude and one for velocity - indicate that the <a href="https://www.hq.nasa.gov/alsj/a16/../alsj-LMRadars.html" target="new" target="alsj">radar</a> is not yet receiving usable returns from the lunar surface.
104:15:33|O'Brien|alsj|367 is an <a href="https://www.hq.nasa.gov/alsj/a16/../tnD7990LM_AGS.html" target="new" target="alsj">AGS</a> memory address what shows the LM altitude rate.
104:16:13||alsj|Charlie is asking Houston if they want him to do Doppler ranging on the Command Module with the LM VHF system.
104:16:21||alsj|David Woods has released an annotated version of the DAC (16-mm film) footage that includes the air-to-ground audio and transcript plus commentary. Synchronization is superb, of course.  Available on YouTube <a href="https://www.youtube.com/watch?v=JSXhb3J05ps&spfreload=10" target="new" target="alsj">17:17</a>.
104:16:48||alsj|Because they are in zero gravity, the helium and propellants in the tanks are mixed and, just prior to PDI, the computer will fire the RCS thrusters against the direction of motion.  This acceleration will move the fuel to the engine-ward part of the tank and the helium in the other direction, thereby ensuring that, when the valves open, it will be propellant and not the inert helium that flows into the combustion chamber.]</i></blockquote>
104:17:07||alsj|John will perform a manual ullage burn in the event that the computer doesn't.  The X-axis is the thrust axis and plus-X is the up direction.
104:17:36|O'Brien|alsj|Descent Engine Command Override allowed the crew to use the Thrust/Translational Hand Controllers (TTHC) to directly override the computer-commanded throttle setting of the Descent Engine. This would be necessary if full manual control were desired over the Descent Engine thrust.
104:17:36||alsj|For the first 26 seconds of the burn, the engine will run at 10 percent thrust.
104:17:36|O'Brien|alsj|The LM descent engine was gimbaled much like the SPS engine. One of the reasons for the 10% thrust at the beginning of powered descent was to allow the gimbal actuators to point the engine through the LM center of gravity. Once the initial gimbaling was done, the engine throttled up to 93%.  The actuators were intentionally very slow (something like 0.2 degrees per second) and transients like fuel sloshing could happen too fast for them to compensate.  The RCS system compensated for all this after throttle up.  The LM ascent engine was not gimbaled.
104:17:49||alsj|Here, John is counting up to throttle up to 93 percent thrust at 26 seconds into the burn.
104:17:57||alsj|They is a reference to Houston's pre-PDI predictions of the PDI altitude based on tracking data.]</i></blockquote>
104:18:32||alsj|H-dot is the time derivative of height (H) or, in other words, their rate of descent.
104:18:36||alsj|Their typical descent rate will be 116 feet per second and John may be saying that their descent rate has built up to 45 feet per second.  John occasionally has trouble with his word choices and I am inclined to believe that he meant to say &quot;down at 45, already&quot;.
104:19:01||alsj|That is, the descent rate is about twice the planned rate at this point in the descent as the computer moves them down to the planned trajectory.
104:19:05||alsj|Jim's call of &quot;169&quot; refers to a change in the first register of Noun 69, which is the east/west component of any landing site correction.  Charlie will enter 'plus 00800 into the computer to move their target point 800 feet downrange (west).
104:19:12||alsj|Journal Contributor Paul Fjeld notes that the ability to update the LM targeting &quot;was added on Apollo 12. DLAND - Noun 69 - was an unusual vector! It  was added to the Position of the landing site (RLS) <b>every</b> 2-second  cycle, then zeroed. The crew had to verify that the three registers were all balls (all zero), then only put the Delta Z value (downrange change in  position) in R1, then only press enter when MCC looked at the DSKY  downlist to verify that the number was good. A bad Noun 69 was an easy way for the crew to mess up the landing.&quot;
104:19:31||alsj|Charlie is probably saying that they will have to change the spacecraft yaw at 3 minutes.
104:19:52||alsj|Charlie is comparing the two computers and they are giving nearly identical readings of the three velocity components.
104:20:31||alsj|These are the batteries that would provide power to the small <a href="https://www.hq.nasa.gov/alsj/a16/../tnD7141ApPyrotchnc.html" target="new" target="alsj">explosive charges</a> that would separate the two LM stages in the event of an abort.
104:20:46||alsj|They are beginning to get <a href="https://www.hq.nasa.gov/alsj/a16/../alsj-LMRadars.html" target="new" target="alsj">radar</a> returns from the surface, much earlier than they had expected.  They are now about 3:20 into the burn and, according to figure <a href="https://www.hq.nasa.gov/alsj/a16/a16mrf7-2.jpg" title="image" target="new" target="alsj">7-2</a> in the Apollo 16 Mission Report, their altitude is about 57,000 feet.
104:21:30||alsj|The <a href="https://www.hq.nasa.gov/alsj/a16/../alsj-LMRadars.html" target="new" target="alsj">landing radar</a> is now getting good returns from the lunar surface.
104:21:38|O'Brien|alsj|Charlie's reaction to the unexpectedly good performance of the landing radar at 50,000 feet is well founded. The landing radar was designed to provide good altitude data below 25,000 feet, and velocity data below 18,000 feet.  In previous missions, it locked on at about 40,000 feet.
104:21:59|Jones|alsj|When the lights are on, the radar is not getting returns from the surface.  Is that right?
104:21:59|Duke|alsj|That's right.  And as soon as those go out, you can incorporate that information into the computer.
104:21:59|Jones|alsj|Is a light generally an indication of something that is not working?
104:21:59|Duke|alsj|Yeah.
104:21:59|Jones|alsj|And when the light goes out, it's normal operation and you don't have to worry about it.
104:21:59|Duke|alsj|Yeah.  That's typical airplane...(Pause)  When the lights go out, it means that the radar signal strength is reliable and then, at that point, we accepted it.
104:21:59|Jones|alsj|So the computer didn't actually use the data until you told it it was okay.
104:21:59|Duke|alsj|Yeah.  And I've forgotten what you did to accept it, but then the computer started using it to update its trajectory.
104:21:59|O'Brien|alsj|A Verb 57 was entered on the <a href="https://www.hq.nasa.gov/alsj/a16/../dsky_lm.jpg" title="image" target="new" target="alsj">DSKY</a> to tell the computer to begin accepting radar data.
104:21:59||alsj|The PGNS uses data from both the LM inertial platform and the radar to update its knowledge of the spacecraft location and velocities while the AGS uses only data from a set of &quot;strap-on&quot; gyros.  Now that the PGNS has radar data, it will revise its altitude estimates.   <a href="https://www.hq.nasa.gov/alsj/a16/../a15/a15.mr7_3.gif" title="image" target="new" target="alsj">Figure 7-3</a> in the Apollo 15 Mission Report shows the effect that acceptance of the radar data had on the PGNS altitude estimates during the descent that Dave Scott and Jim Irwin flew.]
104:21:59|Jones|alsj|What was your attitude towards the AGS.  It was primarily designed as an abort...
104:21:59|Duke|alsj|We had a lot of confidence in it.  It worked real good.  We had some good rendezvous in training with the AGS.  I was positive it could get us back to orbit if we lost the PGNS on descent.
104:21:59|Jones|alsj|Gene and Jack said that, if the PGNS had failed during the final stages of descent, they had confidence in the AGS to actually go in with it and land.
104:21:59|Duke|alsj|Yeah. I think you could land with it; it was good enough on the attitude control.  As far as holding attitudes and stuff like that, you could fly it.  Of course, to me, you would have to descend a little bit slower without your radar ranging and stuff like that.  Without landing radar information, I think it would have been a little bit difficult to tell exactly how high you were above the Moon.  The dust and the shadow was probably the two primary indicators of getting close.  But I was glad we had<a href="https://www.hq.nasa.gov/alsj/a16/../alsj-LMRadars.html" target="new" target="alsj"> landing radar</a>, because it looked like to me, a couple of times, we were higher than we were; but the landing radar was giving us good information.  And the dust...On previous missions, they picked up dust a little bit earlier than we did, apparently.  So I had that mindset: that the dust was going to come in (at) 80-90 feet when it really didn't.  As I look back at the videos and listen to the audio that was supposed to be synched to that - on the 16mm camera - the dust started a lot later than I had expected.
104:22:51||alsj|David Woods notes that Charlie is looking at the difference - called 'Delta-H' - between the height above the lunar surface the computer has calculate from the acceleration date it gets from the inertial platform with the height it's getting from the landing radar.
104:23:14||alsj|Charlie is consulting a table on page 7 ( <a href="https://www.hq.nasa.gov/alsj/a16/A16LMTimelinep7.jpg" title="image" target="new" target="alsj">442k</a> in the <a href="https://www.hq.nasa.gov/alsj/a16/a16LM_Timeline.html" target="new" target="alsj">Apollo 16 LM Timeline book</a>.
104:23:27|Journal Contributor Paul Fjeld|alsj|Up on the CDR's <a href="https://www.hq.nasa.gov/alsj/a16/../lm_panel01_prplnt_qty_mon.jpg" title="image" target="new" target="alsj">main panel beside the timers</a> were two small digital EL (Electro-Luminescent) displays that showed fuel and oxidizer percent remaining. The crew could monitor either set of tanks by pushing the PRPLNT QTY MON switch to DES 1 or DES 2 depending on which was more conservative (Houston would make the call). The LMP would just look over and call out the lowest number.   Here, Charlie is also comparing the readout with a chart of expected values.
104:23:58|Jones|alsj|What do you mean by 'sun angle's getting down there'?
104:23:58|Duke|alsj|We're gaining shadow.  We're going into sunset.  Toward the terminator.  As you approach the terminator, the shadows get longer and longer and longer.
104:23:58||alsj|This statement suggests that Charlie was able to see some of the lunar surface north of their ground track.  Note that, when he says 'sunset', he means that, from their perspective in the LM, traveling west, the Sun is about to set.  At the landing site, it is actually early morning and, from a ground-based perspective, the LM is approaching the sunrise terminator.
104:24:15||alsj|At 7:23, the computer will cut the throttle setting to 55 percent.
104:24:16||alsj|H-dot is the time derivative of height and, therefore, is the descent rate.
104:24:39||alsj|In common American usage, &quot;doing a 360&quot; means turning a complete circle.  That meaning doesn't make sense in this context (unless he's joking), if for no other reason than the fact that Charlie would have gotten wrapped up in his hoses!
104:24:39|Duke|alsj|(Looking at page 7 in the <a href="https://www.hq.nasa.gov/alsj/a16/a16LM_Timeline.html" target="new" target="alsj">LM timeline book</a>) We're setting up the AGS.  That 223 is an entry into the AGS.  You got it ready to go, but you Entered it at 14,000 feet.
104:24:39|O'Brien|alsj|The '223' entry is simply a manual altitude update to the AGS.  In this case, Charlie recognizes that a significant update is necessary. He has keyed in an update telling the AGS that it is at 14,000 feet, but has not yet pressed the 'Enter' key, which is necessary to send the command to the computer. He will press Enter at <a href="https://www.hq.nasa.gov/alsj/a16/#1042616" target="new" target="alsj">104:26:16</a>, as Orion passes thru 14,000 feet.&quot;]
104:24:39|Duke|alsj|And the 360 is another AGS entry.
104:24:39|O'Brien|alsj|(AGS entry) 360 displays the LM X-axis velocity (parallel with the descent engine).  From this display, Charlie sees the descent rate is 172 feet per second down.  367 is a related entry, which is the altitude rate (H-dot) of the LM.&quot;]
104:24:39|Jones|alsj|After you do the 360, then you start the sequence camera.&quot;]
104:24:39|Duke|alsj|You do a Noun 69, Enter, you do a 223, Enter at 14k, then a 360, Enter, then a sequence camera, on.
104:24:39|O'Brien|alsj|Noun 69 displays LM velocities relative to the landing site in all three axis.
104:25:33||alsj|Figure <a href="https://www.hq.nasa.gov/alsj/a16/a16mrf10-1.jpg" title="image" target="new" target="alsj">10-1</a> from the Apollo 16 Mission Report shows John's heart rate during the landing.  During the initial phases of the descent, his heart-rate was only in the low 70s but, now that he can see the landing site, we can see his level of excitement increase.  His peak rate of about 105 comes at pitchover.  At touchdown, his heart rate will be about 90 beats per minute.  For comparison, Neil Armstrong's peak rate was 150 and occurred at touchdown.  Alan Shepard's peak was 100 at touchdown; Dave Scott's was about 98 at touchdown; and Gene Cernan's was 95 at touchdown.  Because Pete Conrad experienced bothersome skin irritation under the sensors during the first few days of Apollo 12, he removed the sensor and tried to re-apply it, but later removed it entirely.  We have no data on his heart-rate during the descent.
104:25:50||alsj|The following is taken from the Apollo 16 Mission Report.  &quot;At 20,000 feet, based on a pre-mission study which indicated the possibility of viewing the landing site prior to pitchover, the Commander put his eye near the <a href="https://www.hq.nasa.gov/alsj/a16/../coas.htm" target="new" target="alsj">COAS</a> position and he was able to see nearly parallel to the minus-X axis (that is, out the bottom of the window past the descent engine).  The western edge of Stone Mountain and South Ray Crater were clearly visible.  It was apparent from the early view that the Lunar Module was targeted nearly perfectly into the landing site ellipse.&quot;
104:26:03||alsj|There are two propellant monitoring systems.
104:26:03|Jones|alsj|When they say 'monitor descent 1', is that the conservative choice or is it the one they think is more accurate?
104:26:03|Duke|alsj|It's the one that's the lowest.  It would be the conservative choice.&quot;]</i></blockquote>
104:26:29||alsj|As the descent continues, the spacecraft is slowly tilting toward the upright position.  At pitchover, there will be a large change in the spacecraft orientation and John will get his first clear view of the landing site.  However, as he mentioned in the Mission Report, &quot;At approximately 14,000 feet, the entire landing site - <a href="https://www.hq.nasa.gov/alsj/a16/a16.pan4623clbl.jpg" title="image" target="new" target="alsj">Flag, Spook, and Double Spot Craters</a> - became visible to the Commander.&quot;
104:26:56||alsj|According to the Mission Report, pitchover occurred at 7200 feet.  Charlie is looking to the right (north) of the flight path.  In the 16-mm film, Gator is the large crater at the bottom of the window and Lone Star is the small, sharp-rimmed crater on the eastern, outer flank of Gator.  The next large crater beyond Gator is Palmetto.  The large crater beyond Palmetto at the righthand edge of the window is Kiva.
104:26:56|Young, from the Mission Report|alsj|At pitchover, you could see - just like pre-flight (simulations)  <a href="https://www.hq.nasa.gov/alsj/a16/a16.4623lbl.jpg" title="image" target="new" target="alsj">Gator, Palmetto, and Spook, and the inverted, deep shadow pattern through Stubby, Wreck, Trap, Eden Valley, and Cove</a>, right into Spook - although, at 15-degrees Sun angle, it wasn't as apparent (as in the simulations).&quot;]
